"MaximumPressure","MinimumPressure","MaximumTemperature","MinimumTemperature","MaximumRelativeHumidity","MinimumRelativeHumidity","Precipitation","TotalEvaporation","SunshineDuration","WindDirection","WindSpeed"
1015.17,1008.5,32.1,17.5,93,44,0,2.66,9.2,140,6.687772
1014.54,1007.45,32.3,18,91,38,0,3.13,9.1,320,7.71666
1014.92,1008.12,31.1,15.5,90,30,0,3.4,8.4,310,10.28888
1016.07,1008.19,30.6,14.8,89,33,0,2.62,9.3,30,5.658884
1015.22,1008.21,30.8,15.6,92,40,0,2.35,8.8,140,7.71666
1014.85,1008.88,31,19,90,52,0,3.03,7.1,160,8.745548
1016.46,1011.43,31.2,20,93,59,0,1.99,5.5,130,7.71666
1017.51,1012.26,30.6,21.9,88,64,0,2.16,4,190,7.71666
1015.83,1009.35,33,22.8,91,55,0,3.03,8.4,140,8.745548
1015.54,1008.41,33.2,21.6,89,46,0,2.95,8.4,150,8.745548
1015.7,1009.18,32.5,21,91,51,0,1.61,9.5,180,10.28888
1017.41,1012.2,31.9,22.5,88,46,0,3.16,8.6,130,8.745548
1017.68,1011.29,32.1,19.5,90,39,0,2.52,8.8,200,8.745548
1017.68,1011.11,31.7,19.2,90,45,0,1.55,8.8,130,8.745548
1018.96,1012.84,31.1,18,92,44,0,3.6,8.7,140,6.687772
1020.92,1014.6,30.3,19.5,90,45,0,1.96,8.5,120,9.774436
1019.78,1012.84,29.7,18,90,50,0,2.09,8.7,130,8.745548
1018.3,1011.11,31,17.8,91,52,0,4.12,8.4,130,8.745548
1018.4,1012.38,30.2,19.1,91,49,0,1.32,6.7,120,8.745548
1020.05,1015.71,25.9,20,83,55,0,3.17,0.9,340,9.774436
1022.05,1016.94,24.5,16.1,90,54,0,1.59,0,10,9.774436
1022.49,1015.68,28.3,16.7,91,44,0,2.09,9.7,60,9.774436
1019.25,1012.1,29,14.8,92,40,0,1.45,9.8,20,8.745548
1018.18,1012.19,29.5,16,89,40,0,4.04,9.5,10,11.317768
1019.68,1015.9,25.3,18.5,67,46,0,2.9,4.1,30,14.404432
1020.18,1014.25,26.6,12.6,93,43,0,2.52,9.5,90,7.71666
1020.12,1013.68,28.3,13,95,41,0,1.7,9.8,350,8.745548
1019.42,1012.99,29,13.2,86,42,0,2.12,9.9,120,7.71666
1017.26,1010.02,30.7,15.2,92,45,0,4.62,9.7,10,7.71666
1016.62,1011.3,32,17.3,93,48,0,2.56,9.7,190,7.71666
1018.13,1011.12,33.2,19,93,40,0,2.91,9.8,170,7.71666
1017.59,1010.87,30.3,21,86,43,0,1.12,8.1,140,11.317768
1017.13,1010.22,31.7,18.8,90,38,0,3.65,9.6,130,8.745548
1017.25,1011.92,30.7,17.5,91,44,0,2.81,9.9,130,9.774436
1019.41,1014.1,29,19,87,47,0,3.39,6.3,90,9.774436
1020.93,1014.41,28.5,16.5,83,39,0,3.61,10,130,7.71666
1020.51,1013.27,29.3,15.5,90,39,0,2.64,9.9,90,7.71666
1016.61,1009.22,30.7,16.4,88,43,0,3.05,10.1,150,7.71666
1013.61,1007.39,31.5,17.4,91,48,0,2.31,9.8,130,7.71666
1013.37,1007.03,32.7,18.5,91,36,0,3.54,10,110,10.28888
1014.63,1009.03,33,17.9,89,39,0,2.6,10,210,9.774436
1016.31,1012.47,27.1,21.4,94,61,33.3,1.35,0.3,200,7.71666
1017.22,1014.12,22,19.2,95,93,45.6,2.48,0,220,4.629996
1017.16,1013.05,25.7,18.3,96,63,0,2.11,4,140,9.774436
1018.68,1013.84,26.1,18.6,85,48,0,3.22,8.5,320,12.346656
1020.48,1013.76,27.5,18.7,76,38,0,4.52,10.1,340,12.346656
1021.43,1014.41,26.5,14.1,80,36,0,2.42,10.3,20,14.404432
1022.24,1016.28,26,15.1,82,42,0,2.82,7.5,140,7.71666
1021.4,1014.67,26.8,14.5,91,45,0,2.63,6.7,360,5.658884
1019.74,1012.7,29.5,18.2,85,36,0,3.55,8.2,150,8.745548
1019.49,1015.09,26.1,17.2,87,53,0,1.41,4.3,230,8.745548
1019.91,1013.29,28,15.7,90,41,0,2.95,9.1,230,9.774436
1020.41,1014.15,28,16.8,87,45,0,1.97,9.9,140,11.317768
1019.98,1014.35,28.6,16.6,90,46,0,2.39,9.4,140,9.774436
1022.54,1015.87,30.6,17.4,91,42,0,2.58,9.6,340,10.28888
1022.22,1014.98,30.1,17.1,92,43,0,2.16,9.5,320,6.687772
1018.38,1011.04,30.6,15.7,90,33,0,3.27,10,190,7.71666
1018.5,1012.77,29.8,15.3,92,39,0,3.06,9.8,170,8.745548
1018.96,1012.33,31,15.1,91,35,0,1.55,10,230,9.774436
1019.58,1012.24,30.8,14.4,89,36,0,3.93,10,130,7.71666
1017.92,1010.12,31,15.5,92,34,0,2.92,9.9,310,8.745548
1016.27,1009.64,31,15.6,91,36,0,1.92,9.7,210,9.774436
1017.8,1010.96,32,15.6,89,35,0,3.87,9.6,210,6.687772
1017.7,1011.5,32.1,16,91,33,0,3.43,9.7,130,7.71666
1017.95,1010.87,32,16.2,88,39,0,3.3,9.8,140,7.71666
1018.26,1010.25,31.2,21.4,84,44,0,2.66,7.2,190,11.317768
1020.74,1014.47,31.3,19.6,85,42,0,3.36,9.7,240,9.774436
1021.77,1015.34,31,19.3,86,45,0,3.54,7.6,130,9.774436
1019.67,1012.67,32.1,18,90,36,0,3,9.5,110,7.71666
1019.48,1013.76,31.9,17.8,89,36,0,1.86,9.7,190,8.745548
1018.46,1012.11,31,18.1,90,39,0,4.02,9.3,210,14.404432
1017.94,1011.21,30.5,17.6,85,36,0,3.41,8.7,210,9.774436
1019.15,1011.76,31.2,18.6,84,42,0,2.13,9.7,230,7.71666
1018.04,1012.45,31.2,18.7,85,37,0,4.36,8.7,110,10.28888
1019.05,1011.47,30.8,19.9,81,43,0,2.65,8.3,210,8.745548
1016.12,1010.05,31.2,19.5,84,37,0,2.87,7.3,30,6.687772
1015.52,1007.64,31.3,18.6,84,32,0,2.95,6.3,160,9.774436
1013.9,1006.33,33.1,17.5,83,27,0,4.3,9.2,140,11.317768
1013.16,1006.65,32.1,16.6,75,19,0,4.2,9.2,100,11.317768
1015.38,1008.87,31.2,13.9,81,27,0,3.38,9,90,9.774436
1017.58,1009.37,32.5,15.6,92,24,0,3.39,9.2,140,10.28888
1015.85,1008.12,32.7,14.3,83,19,0,4.08,9.3,150,11.317768
1015.68,1007.95,33.2,14.5,78,26,0,3.85,9.2,140,10.28888
1017.08,1009.27,33.3,14.9,78,29,0,3.56,9.4,230,9.774436
1016.4,1008.65,33.9,16.1,81,29,0,3.96,9.5,130,8.745548
1015.4,1008.22,33.9,16.1,82,26,0,4.05,9.3,120,7.71666
1016.24,1009.29,33.6,15.5,82,25,0,3.81,9.2,150,8.745548
1016.17,1009.03,34.1,17.5,79,30,0,3.77,9.7,90,7.71666
1015.59,1007.99,34.8,16.5,81,22,0,4.59,9.4,220,9.774436
1014,1006.84,35.5,16.1,80,20,0,4.58,9.5,140,9.774436
1013.06,1006.11,36,16.3,78,19,0,5.12,9.5,140,12.346656
1013.54,1007,37.1,16.1,79,21,0,5.12,9.6,160,9.774436
1015.99,1008.39,36.1,16,78,20,0,4.65,9.7,130,8.745548
1016.98,1008.96,36.4,17.8,73,29,0,3.97,9,140,5.658884
1014.87,1006.03,36.5,19.1,79,25,0,1.77,9.2,230,8.745548
1012.94,1003.75,37,18.5,74,31,0,2.8,9.9,130,8.745548
1011.33,1003.03,38,21,75,27,0,4.92,10.1,130,14.404432
1013.24,1006.98,37,21.5,72,28,0,5.46,10.1,100,8.745548
1013.23,1005.78,37.5,20.3,73,23,0,6.23,10.1,130,14.404432
1013.16,1005.66,37.5,19.8,72,24,0,4.28,9.9,130,9.774436
1014.89,1007.7,37.4,18.5,72,22,0,3.45,10,240,6.687772
1016.48,1009.44,37.2,19.3,76,24,0,3.38,9.9,310,2.057776
1015.46,1007.84,37.3,20.6,75,32,0,3.7,9,230,8.745548
1016.16,1008.27,37.1,22,77,31,0,4.64,9.2,140,5.658884
1015.57,1007.95,36.7,22,74,34,0,3.88,10.1,130,4.629996
1014.98,1006.45,37.8,21,77,23,0,2.85,10.2,70,8.745548
1016.24,1008.54,37.6,20.5,68,19,0,5.03,9.7,130,11.317768
1016.24,1008.81,35.5,19.6,70,30,0,6.04,9,140,9.774436
1015.44,1007.95,36.3,20.4,77,31,0,3.71,6.9,90,8.745548
1013.66,1004.68,37,20.4,77,33,0,3.3,8.2,240,11.317768
1011.07,1004.3,38.5,20.9,77,31,0,4.5,9.9,60,6.687772
1012.37,1004.87,39.5,21.1,76,27,0,3.2,9.5,80,8.745548
1012.62,1005.1,38.6,20.7,74,26,0,5.32,9.7,120,11.317768
1013.54,1005.31,39.3,21,74,23,0,3.93,10.1,90,5.658884
1014.39,1005.96,37.5,23.5,77,35,0,5.12,9.5,230,9.774436
1013.17,1005.34,37.5,24.7,76,34,3.8,5.54,9.8,260,22.121092
1017.55,1009.43,34.4,21.4,91,49,22.4,5.76,7.6,300,27.779976
1019.27,1014.24,30,20.8,93,56,0.3,3.75,3.9,230,14.404432
1021.16,1015.5,30.5,21.6,85,52,1,2.94,3.8,30,9.774436
1020.59,1013.35,32.3,21.7,82,46,0,4.72,6.8,140,7.71666
1017.2,1008.49,34.6,20.7,86,35,0,4.39,9.8,200,16.976652
1015.28,1008.47,33.8,21.2,86,48,0,4.07,7.2,330,7.71666
1014.81,1006.97,35.9,20.8,91,37,0,4.24,10.4,240,6.687772
1013.25,1005.52,37.1,21.6,80,21,0,5.83,10.7,220,8.745548
1012.06,1004.58,38.1,21,75,22,0,5.77,10.7,240,15.947764
1010.5,1002.84,36.5,22.7,69,28,0,5.5,10.4,130,7.71666
1008.58,1002.06,37,22.8,72,31,0,4.73,10.1,270,9.774436
1007.46,1001.85,38.4,23.2,71,29,0,5.11,10.4,130,14.404432
1010.27,1003.59,38.5,23.8,70,31,0,4.75,8.7,250,11.317768
1010.05,1004.39,38.5,24.5,73,34,0,7.17,10.2,230,6.687772
1010.8,1004.11,39.1,25.5,72,29,2,5.26,9.7,240,8.745548
1012.67,1005.43,36.7,25,81,48,0.1,4.71,8.6,230,26.751088
1012.99,1006.9,36.5,23.3,87,45,17.4,6.18,8.8,260,28.808864
1013.72,1005.88,36.6,22.5,91,41,0,6.11,10.4,220,10.28888
1014.07,1007.72,35.5,24.9,71,46,0,5.01,8.2,280,13.375544
1019.02,1012.21,33.5,23.9,78,52,0.2,3.24,5.8,360,19.034428
1019.33,1010.99,33.6,23.8,83,39,0,4.57,8.7,360,11.317768
1016.83,1009.44,35,22.7,78,37,0,6.1,9.2,200,9.774436
1014.81,1007.82,36.3,22,65,30,0,5.26,10.9,210,9.774436
1014.31,1006.85,37.5,24,68,39,0,6.39,10.1,140,7.71666
1012.08,1004.23,37.5,24.7,82,41,0,5.12,11.6,170,7.71666
1010.77,1005.27,38.8,23.2,71,34,0,2.8,11.3,160,9.774436
1010.78,1004.76,38,25,76,36,0,6.15,11.2,130,9.774436
1010.79,1004.12,39,25.4,69,30,0,4.98,11.5,110,12.346656
1010.31,1003.04,39.6,26.3,67,27,0,8.9,11.8,210,11.317768
1012.97,1006.74,36.5,25,73,38,1.8,3.98,6.2,270,23.664424
1017.82,1008.37,35,22.3,87,43,29.6,7.92,10.5,360,34.467748
1016.83,1009.72,32.8,21.8,93,52,0,4.19,7.1,130,9.774436
1015.2,1009.01,34.2,23.6,84,51,0,3.93,11.1,300,12.346656
1015.96,1010.83,30.7,23.9,82,65,2.6,4.84,5.2,30,14.404432
1014.84,1008.2,35.4,21.8,91,40,0.1,4.49,10.3,160,14.404432
1013.32,1005.91,35.1,23.3,83,42,0,5.87,11.6,30,15.43332
1012.86,1006.22,36,24,81,41,0,6.46,10.3,110,9.774436
1012.61,1005.81,37,24.3,80,38,0,4.43,11.6,140,9.774436
1010.57,1004.39,37.6,24.2,72,31,0,7.05,11,150,8.745548
1010,1004.11,38.1,25.3,75,34,0,5.84,10.7,230,9.774436
1011.3,1004.32,38,26.1,71,36,0,5.53,10.1,180,9.774436
1010.45,1004.3,39.5,27.6,69,40,0,7.19,9.6,210,12.8611
1009.77,1002.7,38,26.3,80,43,0,5.37,8.9,350,9.774436
1008.64,1002.36,38.3,25.7,78,44,0.7,5.65,8.4,340,14.404432
1010.04,1003.22,38.6,24.6,85,32,0,6.36,9.4,180,8.745548
1008.42,1001.45,39.5,25.6,76,36,0,7.07,11.4,360,22.121092
1009.31,1003.74,36.8,24.8,76,45,2.4,6.35,9.9,270,14.404432
1009.27,1003.84,37.6,24.5,81,41,0,5.58,9,320,8.745548
1009.75,1004.11,38.7,25.6,76,37,0,5.33,8.6,210,9.774436
1010.44,1003.06,39.5,26.3,74,33,0,6.67,11.3,210,8.745548
1009.75,1002.83,39.5,25.9,68,36,0,6.41,12,210,11.317768
1010.98,1004.42,39.5,27.1,72,36,0,7.95,10.5,230,9.774436
1011.93,1005.09,37.7,26,79,39,0,5.64,9.5,210,9.774436
1010.39,1003.91,38.4,26.6,75,46,1.3,6.34,7,240,21.092204
1008.95,1004.44,36.5,26.4,85,46,0,4.58,8.2,200,9.774436
1009.15,1004.16,37,25.8,80,48,0.5,4.61,8.5,280,23.664424
1009.21,1003.86,35.5,26.2,80,46,0,5.74,5.4,280,9.774436
1008.28,1004.85,34.2,25.3,91,48,14.9,4.35,6,230,14.404432
1008.64,1005.47,33,25.2,94,58,14.9,4.73,4.4,210,13.375544
1008.64,1005.18,29.8,24.6,97,71,11.5,1.45,0.3,250,9.774436
1008.72,1005.72,30.3,24.4,93,73,20.3,2.28,1,290,11.317768
1008.87,1003.87,35.5,23.6,93,49,0,7.56,9.5,140,10.28888
1008.16,1003.02,36,25.2,80,45,0,3.61,9,100,8.745548
1009.71,1003.71,36.7,26,83,46,0,6.36,11,20,14.404432
1009.07,1002.64,36.7,25.8,82,45,0,5.98,10.9,330,13.375544
1007.48,1002.3,36.5,26.2,80,48,0,6.26,9.5,270,11.317768
1008.75,1003.41,37.7,25.8,80,49,0,5.39,7.7,210,14.404432
1010.01,1003.62,37.5,26.7,84,49,0,5.22,8.9,210,15.43332
1009.27,1003.49,35.8,26.3,83,50,10,6.21,9.2,270,18.00554
1008.21,1003.82,35.3,25.8,80,53,5.6,3.26,8.8,270,19.034428
1009.2,1004,36,26.2,82,48,0,4.57,6.8,320,9.774436
1010.1,1004.6,34.8,25.7,83,58,0.1,4.23,5.9,190,15.947764
1010.31,1005.34,35.3,24.7,87,48,0,4.87,9.7,120,13.375544
1009.28,1004.16,36.6,25.8,83,41,0,6.04,9.9,190,13.375544
1009.14,1003.01,37.1,26.2,77,42,0,6.62,11.8,90,10.28888
1008.85,1002.78,37.9,26.4,77,39,0,6.6,11.9,230,13.375544
1008.35,1002.74,37,27.1,72,46,0.2,4.59,9.4,210,11.317768
1008.59,1003.74,35,26.1,80,51,0.8,4.38,3.6,270,16.976652
1008.71,1003.28,36.5,24.8,86,46,0,5.73,10.6,210,14.404432
1009.35,1003.76,35.6,26.7,76,47,0,4.57,6.3,290,14.404432
1009.43,1003.56,38,25.5,79,36,0,7.39,11,210,13.375544
1009.61,1003.22,36.3,26.4,72,42,0,2.93,4.7,130,10.28888
1007.79,1000.7,38.5,26.4,73,36,0,7.44,11.8,250,16.976652
1008.66,1002.04,37,26.5,82,41,1,4.69,4.8,210,20.063316
1008.31,1003.23,35.5,24.9,88,50,0,4.67,10.1,250,11.317768
1006.98,1001.39,36.5,26.1,86,44,0,6.64,10,210,4.629996
1007.69,1001.79,37.1,26.6,79,46,0.6,4.64,9.8,130,14.404432
1006.86,1001.67,37.5,25.6,81,42,0,8.01,12.3,200,15.43332
1008.39,1002.75,36.5,25.7,81,48,0,5.69,11.2,190,16.976652
1008.03,1003.76,34.7,25.9,83,47,0.1,5.82,9,180,15.43332
1007.66,1002.67,36,25.8,76,45,0,5.66,7.1,250,15.43332
1005.81,1002.86,34.5,26.5,75,55,0,3.29,4.6,210,15.947764
1006.19,1002.1,34,27,75,46,0,3.98,0.2,250,11.317768
1005.35,1002.84,31.1,26.1,77,58,2.9,3.06,0,160,11.317768
1006.15,1003.09,33,23.5,92,57,1.2,2.26,0,210,16.976652
1010.36,1005.79,31.3,25.5,86,70,2.5,3.23,2.1,260,14.404432
1012.6,1007.99,34.6,24.7,89,55,0,5.34,7.5,200,11.317768
1012.62,1008.74,35,24.3,83,49,0.2,3.1,5.1,270,21.092204
1011.27,1005.97,36.5,23.6,87,48,0,5.9,11,180,12.346656
1010.23,1005.43,35.6,24.8,80,39,0,5.65,6.6,270,11.317768
1008.71,1003.45,36.4,25.8,75,44,0,4.08,6.7,240,14.404432
1006.85,1003.14,36.6,26.1,77,42,0.6,6.56,8.4,270,15.43332
1006.29,1000.76,36.8,25.4,81,44,0,4.48,8.4,190,12.346656
1004.33,999.37,37.1,25.9,77,41,0,7.49,10.6,200,19.034428
1005.14,1000.53,35.2,25.7,80,49,1.2,5.19,7.1,200,15.43332
1004.81,1001.35,35.6,26.1,77,52,0,5.57,6.9,220,13.375544
1007.23,1003.19,34.5,25.2,92,53,16.6,4.52,1.9,240,10.28888
1008.1,1005.59,27.6,23.5,93,85,14.9,3.3,0,220,13.375544
1007.86,1002.13,34,22.3,95,56,0,4.74,10.3,240,13.375544
1006.58,1001.26,35.6,25.9,86,53,0,5.39,8.3,20,10.28888
1004.98,1001.12,35.7,25.7,84,52,0.1,3.19,4.9,340,13.375544
1004.63,998.96,35.5,26,86,52,0,4.49,5.6,210,11.317768
1004.34,998.8,36.1,25.9,89,49,0,4.13,5.8,210,14.404432
1003.71,999.3,35,26,90,54,3,4.45,7.3,210,15.947764
1004.27,1000.04,33.2,26,87,54,0.2,3.72,2.7,210,12.346656
1006.24,1001.96,32,25.2,86,59,0.9,2.94,0.5,210,14.404432
1007.05,1002.35,32.2,25.4,89,61,1.9,3.68,1.4,210,16.976652
1006.31,1001.93,33.3,25.1,93,57,0,3.93,2.2,190,10.28888
1006.38,1002.31,32.5,26.1,84,61,2.3,2.93,0.6,270,16.976652
1010.27,1005.12,33.7,24.4,95,56,48,10.4,4.1,230,15.43332
1012.22,1008.49,31.5,24,96,64,0.3,2.62,0.3,200,10.28888
1012.27,1008.53,31,24.5,88,65,2.8,2.8,0,210,14.404432
1011.63,1007.38,29.6,23.6,92,64,0,2.05,0,210,13.375544
1009.51,1004.79,31.5,24.5,86,63,5.4,3.97,3.9,200,11.317768
1010.54,1007.18,28,24.4,87,76,2.9,2.16,0,190,12.346656
1011.55,1007.32,29.5,23.7,92,69,6,3.05,0.7,190,11.317768
1011.15,1007.21,29.5,23.8,94,77,8.4,3.3,0.1,200,14.404432
1010.69,1006.82,29,23.2,96,70,0.6,1.69,0.9,240,7.71666
1011.44,1006.93,29.3,23.9,90,74,3.6,2.95,0,250,15.947764
1011,1007.38,30.3,22.6,93,65,0.5,2.4,1.3,210,8.745548
1010.66,1006.89,32,24.4,89,60,0,2.32,1.7,210,16.976652
1009.22,1006.17,29.2,24.3,92,71,10.2,4.17,0,190,8.745548
1008.82,1005.55,29.1,23.9,95,74,1.8,2.27,0,170,8.745548
1008.3,1003.98,31.5,24.5,90,65,0.2,1.79,0.8,210,9.774436
1006.89,1001.41,34.3,24.2,89,51,0,4.38,6.2,220,12.346656
1005.47,1001.18,33.6,25.1,86,55,5.8,5.1,6.1,230,7.71666
1006.5,1001.52,35.5,24.6,93,59,0.8,3.67,6.4,210,9.774436
1006.62,1001.57,34.5,25.7,92,58,0,3.89,7.8,120,12.346656
1005.15,999.65,35.6,25.2,88,49,0,5.31,10.5,160,9.774436
1006.83,1001.76,36.5,26.5,83,47,0,6.55,11.7,210,13.375544
1009.58,1003.04,36.8,25.6,89,46,33.1,9.04,7,180,14.404432
1010.66,1005.81,32.5,24,93,68,38,4.32,3.3,30,14.404432
1010.2,1005.75,32.7,23.9,95,68,9.8,4.6,4.2,270,13.375544
1009.86,1004.6,33.7,24.8,94,62,2.7,3.39,6.2,210,13.375544
1011.08,1007.01,31.6,24.6,93,65,0.9,3.23,2.7,210,5.658884
1011.32,1007.04,34.5,25,89,55,3.9,4.91,7.2,340,15.43332
1011.46,1009.01,34.3,25,92,54,19.7,9.47,3.4,300,12.346656
1011.64,1008.31,31.6,23.8,93,64,0.3,2.65,1,270,9.774436
1011.8,1007.09,30.5,24.3,92,77,4.3,2.44,1.7,180,7.71666
1009.3,1005.9,31.5,24.1,93,68,0,3.61,3,30,6.687772
1008.48,1002.42,34.5,24.4,90,53,3.2,6.2,9,280,11.317768
1007.44,1003.12,33.5,24.8,91,61,0.7,3.43,8.2,210,14.404432
1007.95,1002.79,34.5,24.1,87,49,0,6.27,10.6,210,8.745548
1008.17,1003.48,32.7,24.7,89,59,0,4.26,6.9,200,13.375544
1006.95,1002.69,35.5,24.4,87,56,0,3.92,10,210,13.375544
1008.63,1004.12,34.9,25.9,84,50,0,4.92,7.4,230,11.317768
1010.45,1006.26,33.6,24.7,83,54,0.3,4.57,9.8,230,11.317768
1010.86,1004.72,33.5,24.8,84,53,0,2.94,3,120,8.745548
1009.64,1004.44,34.2,25.4,84,54,5.2,3.45,4.3,340,11.317768
1009.1,1004.31,35.5,25.2,88,46,0,5.93,9.3,180,10.28888
1009.74,1005.06,34.2,25.5,81,54,2.1,5.26,4.1,150,8.745548
1009.1,1004.2,33.3,24.4,92,52,0,2.25,0.7,120,11.317768
1009.6,1005.44,34,26,83,57,0,3.88,2.3,240,12.346656
1013.05,1007.62,33.8,24.4,92,60,22.8,5.33,3.8,300,14.404432
1013.52,1009.61,29.7,23.6,94,73,0.3,1.79,0,200,6.687772
1012.96,1008.62,32.8,24.8,92,60,1.1,1.54,2.5,200,12.346656
1013.05,1007.65,32.7,24,96,64,5.8,3.31,3.2,270,15.43332
1011.67,1006.69,33.3,24,92,58,0.1,3.69,5.5,210,12.346656
1009.83,1005.5,33.2,24.3,89,55,1.8,3.81,4.8,230,14.404432
1010.91,1004.53,35,23.9,91,54,0,3.1,8.3,190,8.745548
1012.57,1007.97,32,26.4,85,64,0.1,2.96,4.3,220,11.317768
1013.11,1006.8,32.7,24.2,91,58,8.6,4.58,4.2,150,10.28888
1011.77,1006.27,33.9,25.1,90,60,2.8,2.04,7.7,10,8.745548
1013.3,1007.49,31.7,24.8,90,66,1.1,2.04,4.1,210,12.346656
1012.02,1006.87,33.6,24.8,93,56,0,3.4,5.4,250,14.404432
1009.69,1004.42,35.5,24.2,92,52,0,3.73,7.2,20,11.317768
1007.75,1002.82,34.8,25.5,89,45,4.6,3.08,8.3,280,11.317768
1008.23,1003.64,33,25.8,92,58,5.4,3.25,3.2,210,15.947764
1013.96,1006.47,26.8,24.8,94,80,43.7,0,0,230,14.404432
1015.39,1009.52,33.1,23.6,96,55,0.2,3.79,10.8,210,10.28888
1014.45,1008.56,33.5,24.6,89,57,0,3.34,8,140,7.71666
1011.52,1005.62,34,24.6,91,53,0,3.16,6.9,160,8.745548
1009.27,1004.84,34.5,25.1,88,57,0,2.69,6.5,210,11.317768
1010.4,1005.26,31.8,25.5,91,71,0.5,2.13,3,190,6.687772
1008.96,1002.9,36,24.6,93,47,34.8,5.98,8.7,230,15.43332
1008.6,1002.55,34.5,24.7,96,55,0,4.39,6.9,200,8.745548
1009.42,1003.02,35.5,25.1,86,48,0,3.82,6.8,210,12.346656
1009.76,1003.95,35.5,25.3,88,46,5.7,6.57,11,80,9.774436
1010.7,1005.92,33.7,23.8,93,60,0,3.85,8,160,12.346656
1011.36,1005.94,35.6,25,92,51,0,4.67,8.8,120,7.71666
1013.2,1007.45,35.2,25.6,89,61,0,3.83,8.1,170,9.774436
1015.12,1011.82,33.5,25.1,84,63,1.2,2.02,5.2,80,14.404432
1015.62,1007.84,33.4,22.9,92,51,0,4.9,8,230,10.28888
1013.89,1007.37,33.4,23.4,91,56,0,3.04,7,190,12.346656
1013.34,1006.89,34.2,24.2,90,50,13.5,4.91,9.6,250,10.28888
1013.97,1006.73,34.2,24.3,94,55,0,3.74,9.1,160,8.745548
1013.72,1007.11,34,24.9,89,51,0,4.85,8.6,140,9.774436
1013.91,1008.36,34.5,24.2,87,54,0,4.05,9,150,9.774436
1012.67,1006.07,34.5,24.6,87,53,0,3.63,9,210,13.375544
1011.39,1006.2,31.7,25.2,88,61,0.5,3.64,3,340,12.346656
1012.08,1007.43,30,24.6,92,72,34.6,4.31,0,210,14.404432
1018.43,1011.36,24.2,21.6,94,69,10.4,11.52,0,360,15.947764
1019.78,1015.99,23,20.7,88,73,1.5,2.57,0,30,14.404432
1021,1016.68,23.8,19.8,80,70,0,1.31,0,10,11.317768
1019.42,1013.52,31.3,20.6,85,53,0,3.23,9.2,20,8.745548
1017.22,1010.98,33.4,21.5,94,50,0,3.81,9.5,120,8.745548
1016,1009.1,34.3,22.5,90,48,0,2.92,9.2,110,9.774436
1014.9,1008.75,34.7,23.2,88,51,0,4.1,9.4,130,6.687772
1014.99,1008.87,34.5,23.9,90,53,0,4.69,8.3,20,9.774436
1013.76,1007.79,34.5,23.9,89,51,0,3.62,9.2,240,11.317768
1012.59,1005.48,35.2,24,90,41,6.6,5.75,8.9,360,15.947764
1013.85,1007.09,34,22.9,92,51,0,4.05,9.5,140,7.71666
1014.07,1007.97,34.9,23.2,90,48,0,4.01,9.1,190,7.71666
1013.93,1008.65,33.8,23.2,90,50,0,2.84,9.3,140,9.774436
1014.76,1009.35,33.6,24.1,91,51,24.9,2.8,9.2,100,10.28888
1016.75,1011.92,31.6,23.2,92,61,0,2.61,4.1,130,6.687772
1016.46,1011.23,33,22.7,84,50,0,3.11,8.8,190,7.71666
1016.52,1010.71,33.1,22.2,90,50,0,3.87,7.7,110,7.71666
1017.27,1011.04,34,23.8,84,50,0,2.71,8.1,20,9.774436
1017.85,1011.07,34.5,23.7,96,49,0,4.21,8.1,360,12.346656
1017.61,1010.39,34.5,23.4,90,46,0,4.09,9.1,10,8.745548
1017.42,1011.29,32.5,23.5,87,52,0,2.94,6.8,120,8.745548
1018.36,1012.93,33.5,23,88,48,0.8,3.3,9.3,140,12.346656
1017.88,1012.45,32.6,22.2,89,50,0,3.47,8.9,200,9.774436
1017.06,1013.4,30.5,23,93,63,5.4,4.45,3.3,360,18.00554
1016.97,1011.06,32.1,22.1,93,50,0,3.09,9.4,10,6.687772
1015.76,1008.49,34,21.6,93,42,0,3.28,9.5,30,6.687772
1013.91,1007.8,34.5,21.5,89,46,0,2.59,9.3,210,8.745548
1015.76,1009.36,34.2,22.8,91,48,0,4.37,9.8,130,7.71666
1017.06,1011.08,34,23.1,86,45,0,3.76,8.9,190,7.71666
1016.11,1009.73,34,23.2,88,49,0,2.61,8.8,120,8.745548
1014.44,1011.25,32.2,23.7,93,58,27,5.08,5.3,260,18.00554
1015.93,1009.65,32,23.2,95,60,29.4,2.86,5.5,160,8.745548
1014.83,1010.4,34.5,23.4,91,62,2.7,3.53,7.5,350,16.976652
1016.11,1010.48,31.8,23.1,94,59,0,4.12,8.3,350,7.71666
1014.04,1008.24,33.8,23.8,91,50,0,4.48,9.6,160,6.687772
1013.82,1008.22,34.4,23.8,90,48,0,3.56,9.4,140,7.71666
1014.26,1007.87,34,22.2,90,44,0,3.48,9.9,140,6.687772
1014.72,1008.89,34.3,20.8,91,37,0,3.92,9.9,140,6.687772
1016.99,1010.24,33.5,20,88,45,0,2.74,8.9,360,9.774436
1016.64,1010.8,33.5,22.3,87,47,0,3.98,9,120,7.71666
1015.98,1009.5,34,22.4,88,43,0,3.87,9.9,10,10.28888
1016.76,1009.24,34.3,21.2,87,40,0,3.29,9.8,360,11.317768
1016.88,1010.62,34.5,20.2,88,29,0,5.39,10.1,360,9.774436
1017.37,1011.24,32.6,19,89,38,0,2.32,10,310,7.71666
